question_id,language,is_answered,tags,title,answer_count,creation_date,score,link,view_count,user_id,reputation,user_type,display_name
1033171,html,True,javascript|html|css|sorting|html-table,How to suppress the display of repeating values in html tables which can be sorted?,4,1245769768,1,http://stackoverflow.com/questions/1033171/how-to-suppress-the-display-of-repeating-values-in-html-tables-which-can-be-sort,1691,3168,805,registered,Alex Andronov
18974662,html,True,html|css|twitter-bootstrap|printing,Printing Twitter Bootstrap correctly,1,1380004928,23,http://stackoverflow.com/questions/18974662/printing-twitter-bootstrap-correctly,63658,929493,1517,registered,Nicklas Winger
38021226,html,False,html|folder|subdomain,Can&#39;t access folder from subdomain?,1,1466798417,0,http://stackoverflow.com/questions/38021226/cant-access-folder-from-subdomain,28,6353654,5,registered,Jack Spangenberg
39754069,html,True,html|css3,Html transform property,3,1475083729,0,http://stackoverflow.com/questions/39754069/html-transform-property,38,6366061,8,registered,Mare 
39756163,html,True,javascript|html|forms|hide,Javascript from HTML - How to make image visible from submit function? (no CSS),2,1475091193,0,http://stackoverflow.com/questions/39756163/javascript-from-html-how-to-make-image-visible-from-submit-function-no-css,32,430053,147,registered,LaurelS
39757200,html,False,javascript|jquery|html,Input javascript code not working,4,1475095015,-3,http://stackoverflow.com/questions/39757200/input-javascript-code-not-working,27,6824045,18,registered,Vercity Official
39757628,html,False,javascript|jquery|html|css,"I want my webpage to have users follow links that go to new tabs, even in Microsoft Edge",2,1475096643,-6,http://stackoverflow.com/questions/39757628/i-want-my-webpage-to-have-users-follow-links-that-go-to-new-tabs-even-in-micros,28,6765917,7,registered,Danny
39755508,html,False,html|css|shopify|mouseover,How to add hover image in theme.liquid file in Shopify,1,1475088741,0,http://stackoverflow.com/questions/39755508/how-to-add-hover-image-in-theme-liquid-file-in-shopify,18,3191160,63,registered,user3191160
39757538,html,True,javascript|jquery|html|html5|css3,How to get first character of string by Jquery or javaScript?,5,1475096301,-1,http://stackoverflow.com/questions/39757538/how-to-get-first-character-of-string-by-jquery-or-javascript,47,6768256,1,registered,Teodor
39673387,html,False,javascript|html|particle-system|particle|atan2,Having trouble calculating direction for particle explosion,2,1474699430,0,http://stackoverflow.com/questions/39673387/having-trouble-calculating-direction-for-particle-explosion,29,5301621,1,registered,Peter Lewis
39756953,html,True,html|css|css-selectors,nth-of-type odd / even not working as expected,2,1475094100,0,http://stackoverflow.com/questions/39756953/nth-of-type-odd-even-not-working-as-expected,22,5446804,83,registered,waisie li
37201864,html,False,javascript|html|d3.js|javascript-objects,D3.JS bar graph column offset while adding new data,1,1463117227,1,http://stackoverflow.com/questions/37201864/d3-js-bar-graph-column-offset-while-adding-new-data,100,6328714,64,registered,confusedandamused
39732411,html,False,html|css|wordpress|css3,Wordpress Livecomposer plugin - Inner box-shadow issue,0,1475002865,0,http://stackoverflow.com/questions/39732411/wordpress-livecomposer-plugin-inner-box-shadow-issue,24,6889564,8,registered,alanin
3700326,html,True,javascript|html|text|decode,Decode &amp;amp; back to &amp; in JavaScript,6,1284380649,102,http://stackoverflow.com/questions/3700326/decode-amp-back-to-in-javascript,128582,62194,8000,registered,Art
39736932,html,True,html|css|css3|flexbox,How to nest content inside a flex box &#39;holy grail&#39; layout?,2,1475028426,3,http://stackoverflow.com/questions/39736932/how-to-nest-content-inside-a-flex-box-holy-grail-layout,33,2525863,366,registered,Matthew David Jankowski
39756999,html,True,javascript|jquery|html|css,Get inline CSS property value even if its being overwritten,1,1475094223,3,http://stackoverflow.com/questions/39756999/get-inline-css-property-value-even-if-its-being-overwritten,38,3758078,63,registered,guub
1147359,html,True,javascript|jquery|html,How to decode HTML entities using jQuery?,18,1247918328,267,http://stackoverflow.com/questions/1147359/how-to-decode-html-entities-using-jquery,222956,87921,2604,registered,EddyR
39757372,html,False,javascript|jquery|html|css|twitter-bootstrap,Show selected div in dropdown bootstrap button,0,1475095678,0,http://stackoverflow.com/questions/39757372/show-selected-div-in-dropdown-bootstrap-button,33,6855514,3,registered,Victor 
39756837,html,False,php|html|laravel,Trying to get property of non-object in aside,1,1475093652,0,http://stackoverflow.com/questions/39756837/trying-to-get-property-of-non-object-in-aside,26,4827274,7,registered,El Hombre Sin Nombre
39757340,html,False,html,Columns Not Flowing,0,1475095546,-2,http://stackoverflow.com/questions/39757340/columns-not-flowing,16,1758189,42,registered,hplodnarmas
39757301,html,False,javascript|jquery|html|css|flexslider,Alignment with Flex-slider,0,1475095408,0,http://stackoverflow.com/questions/39757301/alignment-with-flex-slider,8,6651527,36,registered,Raul
39756557,html,True,javascript|php|jquery|html|ajax,php $POST[] empty after Ajax call from jquery,1,1475092547,0,http://stackoverflow.com/questions/39756557/php-post-empty-after-ajax-call-from-jquery,38,4705249,9,registered,Marc-Andr&#233;
39581395,html,False,jquery|html|css|twitter-bootstrap|affix,Bootstrap affix plugin fails sometimes at the bottom of page,0,1474316266,1,http://stackoverflow.com/questions/39581395/bootstrap-affix-plugin-fails-sometimes-at-the-bottom-of-page,34,6797989,74,registered,harron ejaz
39757171,html,True,php|html,place html inside php code the right way and that works,1,1475094879,-2,http://stackoverflow.com/questions/39757171/place-html-inside-php-code-the-right-way-and-that-works,32,6889896,4,registered,ronaldo cr
39755955,html,True,javascript|jquery|html,Adding div tag below another div tag,4,1475090411,-3,http://stackoverflow.com/questions/39755955/adding-div-tag-below-another-div-tag,36,6733553,3,registered,adikitty CB
39757215,html,False,html|command-prompt|wkhtmltopdf|html-to-pdf,Using WKHTMLTOPDF: How do I not let it split a table row when converting from html to pdf?,0,1475095071,0,http://stackoverflow.com/questions/39757215/using-wkhtmltopdf-how-do-i-not-let-it-split-a-table-row-when-converting-from-ht,3,6896094,1,registered,Tesla11
39755998,html,False,html|css,Footer overlapping collumn div,2,1475090569,3,http://stackoverflow.com/questions/39755998/footer-overlapping-collumn-div,35,6840139,33,registered,Rik
39751255,html,False,html|amp-html,Minimum AMP HTML example,1,1475075089,-3,http://stackoverflow.com/questions/39751255/minimum-amp-html-example,15,300224,11796,registered,Full Decent
39756530,html,True,html|css3,Erased border with the scale,1,1475092458,0,http://stackoverflow.com/questions/39756530/erased-border-with-the-scale,17,6588510,45,registered,Valentine
39756991,html,True,javascript|jquery|html|ajax,Formal way to perform an &quot;onchange&quot; using jquery?,1,1475094207,0,http://stackoverflow.com/questions/39756991/formal-way-to-perform-an-onchange-using-jquery,27,2325420,6,registered,Alexk
39757035,html,True,html|css|mobile|responsive,Responsive site scaling down on mobile rather than adjusting,1,1475094390,0,http://stackoverflow.com/questions/39757035/responsive-site-scaling-down-on-mobile-rather-than-adjusting,11,1284680,369,registered,shorn
39757054,html,False,html|css|css3|flex|flexbox,Flexbox child width issue,0,1475094457,-2,http://stackoverflow.com/questions/39757054/flexbox-child-width-issue,33,5421744,87,registered,susanloek
39732035,html,False,html|css|asp.net|visual-web-developer-2010,Scrollbars Always Visible in CollapsiblePanelExtender,0,1475001484,0,http://stackoverflow.com/questions/39732035/scrollbars-always-visible-in-collapsiblepanelextender,12,1554692,1861,registered,GeneralMike
39756534,html,True,javascript|jquery|html|css|twitter-bootstrap,How to change contents of bootstrap div slowly,2,1475092468,0,http://stackoverflow.com/questions/39756534/how-to-change-contents-of-bootstrap-div-slowly,15,3209087,141,registered,300
39175028,html,True,html|css,How to align images horizontally with auto width using CSS?,6,1472247931,1,http://stackoverflow.com/questions/39175028/how-to-align-images-horizontally-with-auto-width-using-css,41,3979139,23,registered,Gurjyot Singh
39754856,html,False,javascript|html|html5|css3,Javascript not working in HTML5,0,1475086576,-1,http://stackoverflow.com/questions/39754856/javascript-not-working-in-html5,29,5462300,48,registered,Rajib.Hassan
39755447,html,True,javascript|jquery|html|twitter-bootstrap|drop-down-menu,How to flip caret upside down in dropdown menu?,2,1475088524,-1,http://stackoverflow.com/questions/39755447/how-to-flip-caret-upside-down-in-dropdown-menu,26,2945802,36,registered,foobarbaz
10870567,html,True,jquery|html|firefox|html-select,Firefox not refreshing select tag on page refresh,3,1338728607,4,http://stackoverflow.com/questions/10870567/firefox-not-refreshing-select-tag-on-page-refresh,6742,632403,70,registered,xoam
39738754,html,True,html|css|css3|flexbox,Nested &#39;justify-content: space-around&#39; not working,3,1475040711,1,http://stackoverflow.com/questions/39738754/nested-justify-content-space-around-not-working,49,4861207,2207,registered,Jessica
39756161,html,False,html|css|wordpress,Inline css for WP template,1,1475091186,0,http://stackoverflow.com/questions/39756161/inline-css-for-wp-template,11,6604941,1,registered,Jozef Kotr&#253;
27723423,html,True,html|iframe,YouTube iframe embed - full screen,7,1420041654,17,http://stackoverflow.com/questions/27723423/youtube-iframe-embed-full-screen,26299,147215,783,registered,Neil
39756044,html,True,c#|jquery|html|sorting|jqgrid,jqGrid has empty space under last row after sort,1,1475090766,0,http://stackoverflow.com/questions/39756044/jqgrid-has-empty-space-under-last-row-after-sort,15,5092281,60,registered,Nick W.
15066849,html,True,javascript|jquery|html,how to detect if mousemove is ended,3,1361794814,4,http://stackoverflow.com/questions/15066849/how-to-detect-if-mousemove-is-ended,2633,1778367,1573,registered,supersize
39755820,html,True,javascript|html,Toggle display with javascript vanilla,2,1475089886,-1,http://stackoverflow.com/questions/39755820/toggle-display-with-javascript-vanilla,36,5697098,8,registered,Pablo Malynovytch
39752229,html,True,javascript|jquery|html|datatables,How to set the next input field without class or ID,2,1475077845,0,http://stackoverflow.com/questions/39752229/how-to-set-the-next-input-field-without-class-or-id,39,6471634,3,registered,k8rv
39751469,html,False,javascript|html|html-table,"How do I pull data from a HTML table, specifically &lt;td id=&quot;word&quot;&gt;, using JavaScript?",1,1475075710,-2,http://stackoverflow.com/questions/39751469/how-do-i-pull-data-from-a-html-table-specifically-td-id-word-using-javascr,23,6894594,1,registered,JoeC
4804581,html,True,html|css|layout,CSS - Expand child DIV height to parent&#39;s height,10,1296045142,256,http://stackoverflow.com/questions/4804581/css-expand-child-div-height-to-parents-height,365653,42372,9173,registered,Veera
39755113,html,False,html|css|pandas|hide,pandas styler and its inability to &quot;touch&quot; the index of a table: how to work around it?,0,1475087426,1,http://stackoverflow.com/questions/39755113/pandas-styler-and-its-inability-to-touch-the-index-of-a-table-how-to-work-aro,9,4566565,160,registered,Asher11
39755414,html,False,html|asp.net-mvc6|tag-helpers,How I use simple html option in mvc 6?,0,1475088429,-2,http://stackoverflow.com/questions/39755414/how-i-use-simple-html-option-in-mvc-6,19,5698978,4,registered,don
39756492,html,False,html|css,HTML: Is it really bad to have inline style?,0,1475092339,-2,http://stackoverflow.com/questions/39756492/html-is-it-really-bad-to-have-inline-style,19,5356066,24,registered,ineedahero
39755284,html,True,javascript|php|jquery|html|ajax,Displaying multiple images with an ajax response,2,1475087991,0,http://stackoverflow.com/questions/39755284/displaying-multiple-images-with-an-ajax-response,31,1869730,32,registered,user1869730
15086908,html,True,html|css,How to avoid horizontal scroll on mobile web with responsive web design?,3,1361875102,5,http://stackoverflow.com/questions/15086908/how-to-avoid-horizontal-scroll-on-mobile-web-with-responsive-web-design,24535,1904844,394,registered,vicenrele
39753640,html,False,javascript|html|return|return-value,Secrets of the Javascript Ninja listing 5.8 - return value simply thrown away?,0,1475082261,0,http://stackoverflow.com/questions/39753640/secrets-of-the-javascript-ninja-listing-5-8-return-value-simply-thrown-away,39,724075,855,registered,earachefl
39749688,html,True,html|css,Split and center viewport-high background image,2,1475071041,0,http://stackoverflow.com/questions/39749688/split-and-center-viewport-high-background-image,34,783388,1113,registered,Johanness
39739280,html,True,html|css|css3|flexbox,Use flexbox to align an element to its parents &#39;end&#39;,1,1475043085,1,http://stackoverflow.com/questions/39739280/use-flexbox-to-align-an-element-to-its-parents-end,18,1001938,10489,registered,Donny P
39756052,html,False,html|css|twitter-bootstrap-3,the html part is not displaying in visual studio,1,1475090782,0,http://stackoverflow.com/questions/39756052/the-html-part-is-not-displaying-in-visual-studio,22,6886117,1,registered,nimmy
32034574,html,True,html|css|css3|google-chrome|chromium,Font looks blurry after translate in Chrome,4,1439724596,10,http://stackoverflow.com/questions/32034574/font-looks-blurry-after-translate-in-chrome,1621,2622807,2322,registered,joppiesaus
39751376,html,True,javascript|php|jquery|html,Function from same class of dynamic list,1,1475075423,0,http://stackoverflow.com/questions/39751376/function-from-same-class-of-dynamic-list,22,5322827,15,registered,Nicolas Martinez
39755427,html,False,html|css|background-image|linear-gradients|background-repeat,Gradient border doesn&#39;t fill header and footer section,1,1475088472,0,http://stackoverflow.com/questions/39755427/gradient-border-doesnt-fill-header-and-footer-section,17,6895431,1,registered,zwggins10
39755948,html,False,javascript|html|css,Is it possible to trigger an event when the mouse stops moving?,2,1475090388,-1,http://stackoverflow.com/questions/39755948/is-it-possible-to-trigger-an-event-when-the-mouse-stops-moving,53,6853305,101,registered,Robert
13614803,html,True,javascript|html|html5|audio,How to check if HTML5 audio has reached different errors,3,1354138326,15,http://stackoverflow.com/questions/13614803/how-to-check-if-html5-audio-has-reached-different-errors,8250,720735,234,registered,Neablis
39746036,html,False,jquery|html|timepicker,i need a jquery code that will take two input boxes which will contain start time and end time,0,1475061782,-5,http://stackoverflow.com/questions/39746036/i-need-a-jquery-code-that-will-take-two-input-boxes-which-will-contain-start-tim,25,6857758,10,registered,Kamal Singh
39754440,html,True,html|ruby-on-rails|simple-form|eonasdan-datetimepicker,How do I say if value exists display value otherwise leave well enough alone with simple_form?,4,1475085020,0,http://stackoverflow.com/questions/39754440/how-do-i-say-if-value-exists-display-value-otherwise-leave-well-enough-alone-wit,29,2718180,44,registered,Lenocam
39756048,html,False,html|twitter-bootstrap,Named anchor getting covered by menu,0,1475090772,0,http://stackoverflow.com/questions/39756048/named-anchor-getting-covered-by-menu,5,6871450,1,registered,lindase
39751721,html,False,javascript|jquery|html,user profile side menu and change content based on click,2,1475076368,0,http://stackoverflow.com/questions/39751721/user-profile-side-menu-and-change-content-based-on-click,12,3718960,15,registered,Alzaabi98
39752859,html,False,javascript|html|angularjs,two-way binding Angularjs bug,2,1475079765,0,http://stackoverflow.com/questions/39752859/two-way-binding-angularjs-bug,37,6894947,1,registered,BigBawss
39754791,html,True,javascript|jquery|html|css,How to make interactive buttons that scrolls vertical divs?,1,1475086334,0,http://stackoverflow.com/questions/39754791/how-to-make-interactive-buttons-that-scrolls-vertical-divs,25,6894027,5,registered,Alex
39755581,html,True,javascript|jquery|html,javascript storage class for reloading page,1,1475088998,-2,http://stackoverflow.com/questions/39755581/javascript-storage-class-for-reloading-page,25,6285447,50,registered,george
39755819,html,False,html|google-chrome,view-source in href shows error in console,0,1475089883,0,http://stackoverflow.com/questions/39755819/view-source-in-href-shows-error-in-console,12,1166285,7255,registered,d-_-b
958347,html,True,html|editor|content-management-system|wysiwyg,"HTML Tidy, Web Editors WYSIWYGs and html fragments",3,1244239295,2,http://stackoverflow.com/questions/958347/html-tidy-web-editors-wysiwygs-and-html-fragments,988,42223,11570,registered,dreftymac
39753100,html,False,html|css|fonts|installation|font-face,font-face setup with multiple styles,1,1475080530,0,http://stackoverflow.com/questions/39753100/font-face-setup-with-multiple-styles,19,913324,6,registered,ba-doyn
39752609,html,False,html|css|firefox|safari|background,CSS Background only showing in Safari,1,1475078898,0,http://stackoverflow.com/questions/39752609/css-background-only-showing-in-safari,16,6894919,1,registered,Karmalegend
39732847,html,False,javascript|html|angular2|typescript,Angular 2 change template input values on click,2,1475004578,2,http://stackoverflow.com/questions/39732847/angular-2-change-template-input-values-on-click,50,4099924,25,registered,bmac
286813,html,True,c#|asp.net|html,How do you convert Html to plain text?,10,1226574027,49,http://stackoverflow.com/questions/286813/how-do-you-convert-html-to-plain-text,85473,5019,4192,registered,Stuart Helwig
39755181,html,True,php|html|css,Dymically open div in php?,1,1475087649,1,http://stackoverflow.com/questions/39755181/dymically-open-div-in-php,45,5817313,3133,registered,user1234
39755505,html,False,html|css,Featherlight lightbox : remove content,0,1475088731,0,http://stackoverflow.com/questions/39755505/featherlight-lightbox-remove-content,12,6345954,8,registered,Cyril_n
39754787,html,False,html|css|html5|css3,Footer deformation with CSS3?,0,1475086327,-3,http://stackoverflow.com/questions/39754787/footer-deformation-with-css3,20,6895474,1,registered,Maros
39755029,html,False,html|css|css3|animation,CSS Transition when hovering an abbreviation,2,1475087178,0,http://stackoverflow.com/questions/39755029/css-transition-when-hovering-an-abbreviation,29,2891595,118,registered,phip1611
39754018,html,False,html|css,Have Writing Beside Div,3,1475083566,0,http://stackoverflow.com/questions/39754018/have-writing-beside-div,38,4765997,126,registered,Thomas Hutton
39749001,html,True,html|ruby-on-rails,Rails HTML Table: &lt;tr&gt; tag doesn&#39;t do anything,1,1475069394,0,http://stackoverflow.com/questions/39749001/rails-html-table-tr-tag-doesnt-do-anything,22,5356066,24,registered,ineedahero
39751609,html,True,html|twitter-bootstrap|twitter-bootstrap-3|grid,Bootstrap responsive grid layout (3 columns) with collapsed/hidden col-12 beneath each grid element,2,1475076109,1,http://stackoverflow.com/questions/39751609/bootstrap-responsive-grid-layout-3-columns-with-collapsed-hidden-col-12-beneat,32,5701008,18,registered,jmd
39753894,html,True,html|css|css3,Style problems when printing page,2,1475083139,0,http://stackoverflow.com/questions/39753894/style-problems-when-printing-page,25,6895148,3,registered,Zadot
39754566,html,True,javascript|jquery|html|css|twitter-bootstrap,"Data in column is running off the page , how can it be contained / wrapped",4,1475085552,1,http://stackoverflow.com/questions/39754566/data-in-column-is-running-off-the-page-how-can-it-be-contained-wrapped,34,6736489,139,registered,Coding Away
39624902,html,False,javascript|html|safari|macos-sierra,New input placeholder behavior in Safari 10 - no longer hides on change via JavaScript,0,1474485632,1,http://stackoverflow.com/questions/39624902/new-input-placeholder-behavior-in-safari-10-no-longer-hides-on-change-via-java,31,2007503,18,registered,Joshua
39755009,html,False,html|gridview|grid,Change size of grid to auto and use vertical bar,0,1475087105,0,http://stackoverflow.com/questions/39755009/change-size-of-grid-to-auto-and-use-vertical-bar,3,4177590,65,registered,Vinicius Cano
39754886,html,True,php|html|session,$_SESSION wrong values transmitted,1,1475086660,0,http://stackoverflow.com/questions/39754886/session-wrong-values-transmitted,18,6580560,61,registered,Johnny97
39754231,html,True,javascript|jquery|html|css,determine side of div,4,1475084239,2,http://stackoverflow.com/questions/39754231/determine-side-of-div,58,6840139,33,registered,Rik
39566890,html,False,javascript|html|html5|charts,Create html charts generator,3,1474267474,0,http://stackoverflow.com/questions/39566890/create-html-charts-generator,42,5072915,83,registered,altgov3en
39755084,html,False,java|php|android|html|gsm,How can I build an App that makes and receives Calls from Global System for Mobile communication (GSM)?,0,1475087340,0,http://stackoverflow.com/questions/39755084/how-can-i-build-an-app-that-makes-and-receives-calls-from-global-system-for-mobi,7,6836121,7,registered,Livingstone Karamage
39754800,html,False,javascript|html|couchdb|pouchdb,how to submit more than one thing at a time with my couchdb/pouchdb offline first app,0,1475086374,-1,http://stackoverflow.com/questions/39754800/how-to-submit-more-than-one-thing-at-a-time-with-my-couchdb-pouchdb-offline-firs,8,5352253,59,registered,Joseph McKenzie
39754772,html,False,javascript|html|css|forms,Adding Inputs to a Form Dynamically Via Javascript,0,1475086269,0,http://stackoverflow.com/questions/39754772/adding-inputs-to-a-form-dynamically-via-javascript,20,5015595,113,registered,Theodore Steiner
39754784,html,False,javascript|html|reactjs|react-select,Formatting React selection dropdown options,1,1475086306,0,http://stackoverflow.com/questions/39754784/formatting-react-selection-dropdown-options,16,1654312,120,registered,Geno Diaz
36442615,html,True,javascript|html,Return confirm window in JavaScript,5,1459921998,0,http://stackoverflow.com/questions/36442615/return-confirm-window-in-javascript,57,6024329,26,registered,Jannice
39754625,html,True,html|css|css-position|positioning,Trying to place a form at the top of a div,2,1475085737,1,http://stackoverflow.com/questions/39754625/trying-to-place-a-form-at-the-top-of-a-div,33,6731422,13,registered,user6731422
39754530,html,False,html|css|responsive-design|position|responsive,position relative but fixed header,1,1475085453,0,http://stackoverflow.com/questions/39754530/position-relative-but-fixed-header,23,2349850,23,registered,lostluke
17933295,html,True,javascript|jquery|html|css,Disabling input type=&quot;image&quot; as button,3,1375128713,2,http://stackoverflow.com/questions/17933295/disabling-input-type-image-as-button,6854,2605321,38,registered,user2605321
39739791,html,True,html|css|user-interface|adobe|ui-design,How to detect CSS property of an image using some tools,2,1475044824,0,http://stackoverflow.com/questions/39739791/how-to-detect-css-property-of-an-image-using-some-tools,18,3940860,609,registered,shreyansh
39753956,html,True,javascript|jquery|html|dom,Bug when trying to update an HTML table value in the DOM,3,1475083313,2,http://stackoverflow.com/questions/39753956/bug-when-trying-to-update-an-html-table-value-in-the-dom,60,6875305,103,registered,Robert Ross
39754870,html,False,javascript|html|flash,osflv flash player doesn&#39;t work,0,1475086623,0,http://stackoverflow.com/questions/39754870/osflv-flash-player-doesnt-work,6,5872905,3,registered,ResonateAlpha
39748643,html,False,javascript|html|forms|onclick|area,Change value of pulldown after OnClick in Area Map,0,1475068503,0,http://stackoverflow.com/questions/39748643/change-value-of-pulldown-after-onclick-in-area-map,14,3755862,12,registered,Chris
39751717,html,True,html|css|css-float|flexbox,Position div behind overlapping div,5,1475076358,3,http://stackoverflow.com/questions/39751717/position-div-behind-overlapping-div,58,2742409,105,registered,user2742409
39754692,html,False,javascript|jquery|html|css,"How to build scrollspy using jquery, css and html ONLY",0,1475085987,0,http://stackoverflow.com/questions/39754692/how-to-build-scrollspy-using-jquery-css-and-html-only,17,6565634,22,registered,qscyberproject_
39753922,html,False,html|flash|animation|photoshop|after-effects,Best file type for Web Animations that are responsive,0,1475083225,-1,http://stackoverflow.com/questions/39753922/best-file-type-for-web-animations-that-are-responsive,12,6287870,42,registered,Abbey
8100770,html,True,jquery|html|css,Auto-scaling input[type=text] to width of value?,12,1321050685,49,http://stackoverflow.com/questions/8100770/auto-scaling-inputtype-text-to-width-of-value,70253,364969,18894,registered,Walker
39749957,html,False,javascript|jquery|html,Popup Not Working in Javascript,2,1475071687,1,http://stackoverflow.com/questions/39749957/popup-not-working-in-javascript,47,1637291,98,registered,Sam J.
39754213,html,False,android|html|post|webview|request,Android webview form POST request,0,1475084183,0,http://stackoverflow.com/questions/39754213/android-webview-form-post-request,11,6895310,1,registered,Abdelrahman Mohsen
39754489,html,False,html|amazon-s3,IMG tag SRC attribute with URL encoding,0,1475085273,0,http://stackoverflow.com/questions/39754489/img-tag-src-attribute-with-url-encoding,12,268673,1782,registered,AndreDurao
39754193,html,True,jquery|html|css,Setting width of an element is adding 5%,1,1475084125,0,http://stackoverflow.com/questions/39754193/setting-width-of-an-element-is-adding-5,27,2829346,68,registered,dragmosh
39751153,html,False,python|html|python-2.7|selenium-webdriver|html-table,How to select a span element using selenium in python?,1,1475074795,0,http://stackoverflow.com/questions/39751153/how-to-select-a-span-element-using-selenium-in-python,11,6894535,1,registered,Anu K Jose
39584963,html,True,html|css|twitter-bootstrap,&lt;div class=&quot;well&quot;&gt; Not Displayed,1,1474339845,-2,http://stackoverflow.com/questions/39584963/div-class-well-not-displayed,72,6846281,1,registered,Rob Gould Jr
39754247,html,True,html|css|html-table,HTML CSS Mysterious Bottom Border,1,1475084324,-2,http://stackoverflow.com/questions/39754247/html-css-mysterious-bottom-border,27,6895309,3,registered,L. Kel
39754058,html,False,javascript|php|html|forms,"PHP stored procedure called and working, page reload doesn&#39;t show new data",0,1475083693,0,http://stackoverflow.com/questions/39754058/php-stored-procedure-called-and-working-page-reload-doesnt-show-new-data,23,5952574,1,registered,vieking
39754394,html,False,javascript|jquery|html|jquery-isotope,initialize multiple instances of isotope in separate tabs. The tabs break isotope,0,1475084850,0,http://stackoverflow.com/questions/39754394/initialize-multiple-instances-of-isotope-in-separate-tabs-the-tabs-break-isotop,8,6774425,39,registered,sourlemonaid
3822233,html,True,javascript|html|truncate,Javascript truncate HTML text,8,1285768241,8,http://stackoverflow.com/questions/3822233/javascript-truncate-html-text,5909,383148,22416,registered,Francisc
39754235,html,False,javascript|html|json,How to post JSON with hidden form html?,1,1475084242,0,http://stackoverflow.com/questions/39754235/how-to-post-json-with-hidden-form-html,36,6650322,6,registered,M.Kal
2490584,html,True,html|xhtml,Is there a property named &quot;rowgroup&quot; like &quot;colgroup&quot; in XHTML?,6,1269243322,4,http://stackoverflow.com/questions/2490584/is-there-a-property-named-rowgroup-like-colgroup-in-xhtml,7397,84201,42849,registered,Jitendra Vyas
35867901,html,True,html|css|internet-explorer|html-table|microsoft-edge,How to fix Microsoft Edge displaying incorrect table cell widths when child element with defined width is within a cell with a colspan?,1,1457441457,2,http://stackoverflow.com/questions/35867901/how-to-fix-microsoft-edge-displaying-incorrect-table-cell-widths-when-child-elem,618,175562,3729,registered,David
39754103,html,True,java|html|jsp,Moving java code to jsp,1,1475083857,-1,http://stackoverflow.com/questions/39754103/moving-java-code-to-jsp,21,6732153,27,registered,krish mandava
39753668,html,True,php|html|options|radio,PHP how to redirect radio if an answer is checked?,1,1475082365,0,http://stackoverflow.com/questions/39753668/php-how-to-redirect-radio-if-an-answer-is-checked,16,6895166,1,registered,Rab
39558451,html,False,html|web-crawler,Request simpler HTML to a web server,0,1474207337,0,http://stackoverflow.com/questions/39558451/request-simpler-html-to-a-web-server,28,5133524,1,registered,llpinokio
33949894,html,True,html|css|svg|internet-explorer-11,"On class update, SVG image as background in CSS does not appear in IE11",2,1448595390,0,http://stackoverflow.com/questions/33949894/on-class-update-svg-image-as-background-in-css-does-not-appear-in-ie11,80,239578,1229,registered,noobcode
39753966,html,False,javascript|html,Google Scripts Editor,0,1475083360,0,http://stackoverflow.com/questions/39753966/google-scripts-editor,10,6846455,1,registered,Joe
39752529,html,False,html|css,How can I achieve this layout in CSS/HTML without scripting?,0,1475078703,0,http://stackoverflow.com/questions/39752529/how-can-i-achieve-this-layout-in-css-html-without-scripting,61,848976,368,registered,Emdot
39753808,html,True,python|html|django|url,Managing django urls,1,1475082835,0,http://stackoverflow.com/questions/39753808/managing-django-urls,22,6894270,11,registered,Harton
39753836,html,False,javascript|jquery|html|iframe,How to use `arrive.js` to find an element arrived inside of a `iFrame&#39;,0,1475082943,0,http://stackoverflow.com/questions/39753836/how-to-use-arrive-js-to-find-an-element-arrived-inside-of-a-iframe,11,218349,3422,registered,3gwebtrain
39753835,html,False,javascript|php|html|sql-server,UPDATE SQL Server Database Upon Editing and Saving Data From HTML Table,0,1475082941,1,http://stackoverflow.com/questions/39753835/update-sql-server-database-upon-editing-and-saving-data-from-html-table,16,4819945,111,registered,Rataiczak24
39751976,html,True,html|css,Creating Illustration header responsive,1,1475077012,0,http://stackoverflow.com/questions/39751976/creating-illustration-header-responsive,20,5147858,6,registered,Sanjar Mirakhmedov
39753076,html,False,javascript|html|css|angularjs,"In AngularJS, how do you make a button appear only when the mouse is over a specific area?",0,1475080456,0,http://stackoverflow.com/questions/39753076/in-angularjs-how-do-you-make-a-button-appear-only-when-the-mouse-is-over-a-spec,38,6735919,46,registered,DonteDevlin48
39751200,html,False,javascript|jquery|html|css|twitter-bootstrap,Why are there black and white bars on the top and bottom of my page?,4,1475074948,0,http://stackoverflow.com/questions/39751200/why-are-there-black-and-white-bars-on-the-top-and-bottom-of-my-page,48,6894493,1,registered,Claire Toussaint
39751468,html,False,javascript|php|html|loops|canvas,javascript canvas drawImage in a for loop,0,1475075708,-1,http://stackoverflow.com/questions/39751468/javascript-canvas-drawimage-in-a-for-loop,33,4851139,9,registered,Casper Rasmussen
39751672,html,True,javascript|html|html5|prototypejs,How to append bunch of option to select tag in HTML using prototype js,1,1475076252,0,http://stackoverflow.com/questions/39751672/how-to-append-bunch-of-option-to-select-tag-in-html-using-prototype-js,11,6071304,21,registered,Rahul Hedaoo
39752816,html,True,html|css|css3,Cutting child divs as circle,3,1475079651,1,http://stackoverflow.com/questions/39752816/cutting-child-divs-as-circle,39,4954114,337,registered,NonameSL
